30-Jun-86	92.21		250.84
01-Jul-86	92.57		252.04
02-Jul-86	92.61   	252.70
03-Jul-86	92.82		251.79
07-Jul-86	90.99		244.05
08-Jul-86	90.17		241.59
09-Jul-86	90.62		242.82
10-Jul-86	90.75		243.01
11-Jul-86	90.50		242.22
14-Jul-86	89.03		238.11
15-Jul-86	87.37		233.66
16-Jul-86	87.89		235.01
17-Jul-86	88.29		236.07
18-Jul-86	88.43		236.36
21-Jul-86	88.48		236.24
22-Jul-86	88.98		238.18
23-Jul-86	89.27		238.67
24-Jul-86	89.06		237.95
25-Jul-86	89.55		240.22
28-Jul-86	88.88		236.01
29-Jul-86	88.41		234.55
30-Jul-86	88.96		236.59
31-Jul-86	88.96		236.12
01-Aug-86	88.78		234.91
04-Aug-86	88.99		235.99
05-Aug-86	89.33		237.03
06-Aug-86	89.32		236.84
07-Aug-86	89.44		237.04
08-Aug-86	89.53		236.88
11-Aug-86	90.36		240.68
12-Aug-86	90.91		243.34
13-Aug-86	91.11		245.67
14-Aug-86	90.92		246.25
15-Aug-86	91.12		247.15
18-Aug-86	91.14		247.38
19-Aug-86	90.99		246.51
20-Aug-86	91.70		249.77
21-Aug-86	91.72		249.67
22-Aug-86	91.92		250.19
25-Aug-86	91.44		247.81
26-Aug-86	92.35		252.84
27-Aug-86	92.51		253.30
28-Aug-86	92.51		252.84
29-Aug-86	92.78		252.93
02-Sep-86	92.15		248.52
03-Sep-86	92.36		250.08
04-Sep-86	92.79		253.83
05-Sep-86	92.50		250.47
08-Sep-86	91.95		248.14
09-Sep-86	91.94		247.67
10-Sep-86	91.85		247.06
11-Sep-86	88.01		235.18
12-Sep-86	86.33		230.67
15-Sep-86	86.89		231.94
16-Sep-86	86.81		231.72
17-Sep-86	86.81		231.68
18-Sep-86	87.05		232.31
19-Sep-86	87.04		232.21
22-Sep-86	87.55		234.93
23-Sep-86	87.49		235.67
24-Sep-86	87.68		236.28
25-Sep-86	86.86		231.83
26-Sep-86	86.99		232.23
29-Sep-86	86.47		229.91
30-Sep-86	86.94		231.32
01-Oct-86	87.51		233.60
02-Oct-86	87.62		233.92
03-Oct-86	87.72		233.71
06-Oct-86	88.01		234.78
07-Oct-86	87.96		234.41
08-Oct-86	88.55		236.68
09-Oct-86	88.59		235.85
10-Oct-86	88.52		235.48
13-Oct-86	88.62		235.91
14-Oct-86	88.89		235.37
15-Oct-86	89.26		238.80
16-Oct-86	89.57		239.53
17-Oct-86	89.38		238.84
20-Oct-86	88.63		235.97
21-Oct-86	88.65		235.88
22-Oct-86	88.80		236.26
23-Oct-86	89.41		239.28
24-Oct-86	89.44		238.26
27-Oct-86	89.50		238.77
28-Oct-86	89.71		239.26
29-Oct-86	89.98		240.94
30-Oct-86	90.52		243.71
31-Oct-86	90.63		243.98
03-Nov-86	91.02		245.80
04-Nov-86	90.95		246.20
05-Nov-86	90.94		246.58
06-Nov-86	91.10		245.87
07-Nov-86	91.07		245.77
10-Nov-86	91.08		246.13
11-Nov-86	91.31		247.08
12-Nov-86	91.29		246.64
13-Nov-86	91.23		243.02
14-Nov-86	91.21		244.50
17-Nov-86	91.25		243.21
18-Nov-86	90.07		236.78
19-Nov-86	90.35		237.66
20-Nov-86	91.50		242.05
21-Nov-86	91.53		245.86
24-Nov-86	91.77		247.45
25-Nov-86	91.94		248.17
26-Nov-86	92.08		248.77
28-Nov-86	92.49		249.22
01-Dec-86	92.10		249.05
02-Dec-86	93.03		254.00
03-Dec-86	92.99		253.85
04-Dec-86	92.83		253.04
05-Dec-86	92.68		251.17
08-Dec-86	92.85		251.16
09-Dec-86	92.52		249.28
10-Dec-86	92.93		250.96
11-Dec-86	92.57		248.17
12-Dec-86	92.49		247.35
15-Dec-86	92.69		248.21
16-Dec-86	93.39		250.04
17-Dec-86	92.76		247.56
18-Dec-86	92.68		246.78
19-Dec-86	93.94		249.73
22-Dec-86	93.40		248.75
23-Dec-86	92.85		246.34
24-Dec-86	92.97		246.75
26-Dec-86	93.19		246.92
29-Dec-86	92.81		244.67
30-Dec-86	92.39		243.37
31-Dec-86	92.12		242.17
02-Jan-87	93.34		246.45
05-Jan-87	94.55		252.19
06-Jan-87	94.87		252.78
07-Jan-87	95.09		255.33
08-Jan-87	95.68		257.28
09-Jan-87	95.50		258.73
12-Jan-87	95.54		260.30
13-Jan-87	95.49		259.95
14-Jan-87	95.45		262.64
15-Jan-87	95.14		265.49
16-Jan-87	95.49		266.28
19-Jan-87	95.94		269.34
20-Jan-87	95.82		269.04
21-Jan-87	95.58		267.84
22-Jan-87	96.38		273.91
23-Jan-87	95.78		270.10
26-Jan-87	95.61		269.61
27-Jan-87	96.48		273.75
28-Jan-87	96.80		275.40
29-Jan-87	96.84		274.24
30-Jan-87	96.86		274.08
02-Feb-87	97.16		276.45
03-Feb-87	97.36		275.99
04-Feb-87	97.68		279.64
05-Feb-87	97.94		281.16
06-Feb-87	97.80		280.04
09-Feb-87	97.69		278.16
10-Feb-87	97.46		275.07
11-Feb-87	98.01		277.54
12-Feb-87	97.73		275.62
13-Feb-87	97.86		279.70
17-Feb-87	98.04		285.49
18-Feb-87	98.20		285.42
19-Feb-87	98.15		285.57
20-Feb-87	98.19		285.48
23-Feb-87	97.44		282.38
24-Feb-87	97.71		282.88
25-Feb-87	98.00		284.00
26-Feb-87	97.80		282.96
27-Feb-87	98.30		284.20
02-Mar-87	98.00		283.00
03-Mar-87	98.44		284.12
04-Mar-87	99.46		288.62
05-Mar-87	99.91		290.52
06-Mar-87	100.25		290.66
09-Mar-87	99.79		288.30
10-Mar-87	100.31		290.86
11-Mar-87	100.32		290.31
12-Mar-87	100.54		291.22
13-Mar-87	100.43		289.89
16-Mar-87	100.30		288.23
17-Mar-87	100.89		292.47
18-Mar-87	101.16		292.78
19-Mar-87	101.27		294.08
20-Mar-87	101.37		298.17
23-Mar-87	101.47		301.16
24-Mar-87	101.54		301.64
25-Mar-87	101.35		300.38
26-Mar-87	101.46		300.93
27-Mar-87	100.80		296.13
30-Mar-87	99.21		289.20
31-Mar-87	100.08		291.70
01-Apr-87	100.27		292.39
02-Apr-87	100.69		293.63
03-Apr-87	101.96		300.41
06-Apr-87	102.41		301.95
07-Apr-87	101.54		296.69
08-Apr-87	101.67		297.26
09-Apr-87	100.66		292.86
10-Apr-87	100.66		292.49
13-Apr-87	98.59		285.62
14-Apr-87	96.44		279.16
15-Apr-87	98.27		284.44
16-Apr-87	99.15		286.91
20-Apr-87	99.10		286.09
21-Apr-87	100.36		293.07
22-Apr-87	99.44		287.19
23-Apr-87	99.23		286.82
24-Apr-87	98.06		281.52
27-Apr-87	98.09		281.83
28-Apr-87	98.31		282.51
29-Apr-87	99.14		284.57
30-Apr-87	100.17		288.36
01-May-87	100.15		288.03
04-May-87	100.52		289.36
05-May-87	101.54		295.34
06-May-87	101.79		295.47
07-May-87	101.62		294.71
08-May-87	101.69		293.37
11-May-87	101.70		291.57
12-May-87	101.88		293.30
13-May-87	102.08		293.98
14-May-87	102.47		294.24
15-May-87	101.50		287.43
18-May-87	101.24		286.65
19-May-87	99.84		279.62
20-May-87	99.34		278.21
21-May-87	100.03		280.17
22-May-87	100.72		282.16
26-May-87	102.33		289.11
27-May-87	102.45		288.73
28-May-87	102.84		290.76
29-May-87	103.08		290.10
01-Jun-87	103.04		289.83
02-Jun-87	102.66		288.46
03-Jun-87	103.58		293.47
04-Jun-87	103.88		295.09
05-Jun-87	103.75		293.45
08-Jun-87	104.35		296.72
09-Jun-87	104.47		297.28
10-Jun-87	104.48		297.47
11-Jun-87	104.67		298.73
12-Jun-87	104.78		301.62
15-Jun-87	104.79		303.14
16-Jun-87	104.82		304.76
17-Jun-87	104.74		304.81
18-Jun-87	104.91		305.69
19-Jun-87	104.94		306.97
22-Jun-87	105.46		309.65
23-Jun-87	105.24		308.43
24-Jun-87	105.07		306.86
25-Jun-87	105.49		308.96
26-Jun-87	105.26		307.16
29-Jun-87	105.52		307.90
30-Jun-87	104.71		304.00
01-Jul-87	104.53		302.94
02-Jul-87	105.46		305.63
06-Jul-87	105.33		304.92
07-Jul-87	105.91		307.40
08-Jul-87	106.21		308.29
09-Jul-87	106.16		307.52
10-Jul-87	106.57		308.37
13-Jul-87	106.50		307.63
14-Jul-87	107.22		310.68
15-Jul-87	107.26		310.42
16-Jul-87	107.70		312.70
17-Jul-87	107.72		314.59
20-Jul-87	106.84		311.39
21-Jul-87	106.23		308.55
22-Jul-87	106.31		308.47
23-Jul-87	106.23		307.81
24-Jul-87	106.64		309.27
27-Jul-87	107.02		310.65
28-Jul-87	107.49		312.33
29-Jul-87	108.10		315.65
30-Jul-87	108.25		318.05
31-Jul-87	108.47		318.66
03-Aug-87	108.25		317.57
04-Aug-87	108.07		316.23
05-Aug-87	108.46		318.45
06-Aug-87	108.95		322.09
07-Aug-87	109.02		323.00
10-Aug-87	109.33		328.00
11-Aug-87	109.17		333.33
12-Aug-87	109.20		332.39
13-Aug-87	109.30		334.65
14-Aug-87	109.32		333.99
17-Aug-87	109.45		334.11
18-Aug-87	109.49		329.25
19-Aug-87	109.55		329.83
20-Aug-87	109.60		334.84
21-Aug-87	109.59		335.90
24-Aug-87	108.94		333.33
25-Aug-87	109.70		336.77
26-Aug-87	109.27		334.57
27-Aug-87	108.72		331.38
28-Aug-87	107.63		327.04
31-Aug-87	108.47		329.80
01-Sep-87	106.81		323.40
02-Sep-87	106.28		321.68
03-Sep-87	105.92		320.21
04-Sep-87	104.84		316.70
08-Sep-87	103.85		313.56
09-Sep-87	103.98		313.92
10-Sep-87	105.07		317.13
11-Sep-87	106.68		321.98
14-Sep-87	107.06		323.08
15-Sep-87	105.30		317.74
16-Sep-87	104.35		314.86
17-Sep-87	104.38		314.93
18-Sep-87	104.39		314.86
21-Sep-87	103.81		310.54
22-Sep-87	105.10		319.50
23-Sep-87	105.32		321.19
24-Sep-87	105.36		319.72
25-Sep-87	105.44		320.16
28-Sep-87	105.86		323.20
29-Sep-87	105.82		321.69
30-Sep-87	105.94		321.83
01-Oct-87	106.31		327.33
02-Oct-87	106.53		328.07
05-Oct-87	106.96		328.08
06-Oct-87	106.21		319.22
07-Oct-87	106.13		318.52
08-Oct-87	105.49		314.16
09-Oct-87	105.06		311.07
12-Oct-87	104.64		309.39
13-Oct-87	106.00		314.52
14-Oct-87	103.60		305.23
15-Oct-87	101.25		298.08
16-Oct-87	96.05		282.70
19-Oct-87	77.47		224.84
20-Oct-87	81.18		236.83
21-Oct-87	88.45		258.38
22-Oct-87	85.32		248.25
23-Oct-87	85.53		248.22
26-Oct-87	78.80		227.67
27-Oct-87	80.74		233.19
28-Oct-87	81.08		233.28
29-Oct-87	85.19		244.77
30-Oct-87	87.48		251.79
02-Nov-87	88.91		255.75
03-Nov-87	87.46		250.82
04-Nov-87	86.84		248.96
05-Nov-87	88.74		254.48
06-Nov-87	87.43		250.41
09-Nov-87	84.95		243.17
10-Nov-87	83.51		239.00
11-Nov-87	84.54		241.90
12-Nov-87	86.83		248.52
13-Nov-87	85.86		245.64
16-Nov-87	86.28		246.76
17-Nov-87	84.99		243.04
18-Nov-87	85.88		245.55
19-Nov-87	83.96		240.05
20-Nov-87	84.67		242.00
23-Nov-87	85.17		242.99
24-Nov-87	86.27		246.39
25-Nov-87	85.95		244.10
27-Nov-87	85.27		240.34
30-Nov-87	82.65		230.30
01-Dec-87	83.46		232.00
02-Dec-87	84.07		233.45
03-Dec-87	81.49		225.21
04-Dec-87	81.19		223.92
07-Dec-87	82.89		228.76
08-Dec-87	84.82		234.91
09-Dec-87	85.63		238.89
10-Dec-87	84.21		233.57
11-Dec-87	84.99		235.32
14-Dec-87	86.86		242.19
15-Dec-87	87.32		242.80
16-Dec-87	88.68		248.08
17-Dec-87	87.97		242.98
18-Dec-87	89.11		249.16
21-Dec-87	88.69		249.54
22-Dec-87	89.32		249.95
23-Dec-87	89.91		253.16
24-Dec-87	90.03		252.02
28-Dec-87	88.72		245.57
29-Dec-87	88.43		244.59
30-Dec-87	89.23		247.86
31-Dec-87	89.35		247.08
4-Jan-1988	90.66		255.94
5-Jan-1988	91.17		258.63
6-Jan-1988	91.38		258.89
7-Jan-1988	91.44		261.07
8-Jan-1988	88.92		243.40
11-Jan-1988	89.93		247.49
12-Jan-1988	89.75		245.42
13-Jan-1988	89.90		245.81
14-Jan-1988	89.93		245.88
15-Jan-1988	92.25		252.05
18-Jan-1988	92.23		251.88
19-Jan-1988	91.88		249.32
20-Jan-1988	90.16		242.63
21-Jan-1988	90.40		243.14
22-Jan-1988	91.29		246.50
25-Jan-1988	92.63		252.17
26-Jan-1988	92.21		249.57
27-Jan-1988	92.10		249.38
28-Jan-1988	93.24		253.29
29-Jan-1988	94.15		257.07
1-Feb-1988	93.81		255.04
2-Feb-1988	94.12		255.57
3-Feb-1988	93.45		252.21
4-Feb-1988	93.35		252.21
5-Feb-1988	93.52		250.96
8-Feb-1988	93.17		249.10
9-Feb-1988	94.03		251.72
10-Feb-1988	94.99		256.66
11-Feb-1988	94.70		255.95
12-Feb-1988	95.62		257.63
16-Feb-1988	96.05		259.83
17-Feb-1988	96.30		259.21
18-Feb-1988	96.42		257.91
19-Feb-1988	96.56		261.61
22-Feb-1988	97.37		265.64
23-Feb-1988	97.12		265.02
24-Feb-1988	97.02		264.43
25-Feb-1988	96.49		261.58
26-Feb-1988	96.83		262.46
29-Feb-1988	98.17		267.82
1-Mar-1988	98.04		267.22
2-Mar-1988	98.21		267.98
3-Mar-1988	98.31		267.88
4-Mar-1988	98.34		267.30
7-Mar-1988	98.46		267.38
8-Mar-1988	98.99		269.43
9-Mar-1988	99.06		269.06
10-Mar-1988	98.25		263.84
11-Mar-1988	98.72		264.94
14-Mar-1988	98.89		266.37
15-Mar-1988	99.18		266.13
16-Mar-1988	99.37		268.65
17-Mar-1988	99.97		271.22
18-Mar-1988	99.94		271.12
21-Mar-1988	99.28		268.74
22-Mar-1988	99.46		268.84
23-Mar-1988	99.54		268.91
24-Mar-1988	98.07		263.35
25-Mar-1988	96.64		258.51
28-Mar-1988	96.53		258.06
29-Mar-1988	97.28		260.07
30-Mar-1988	96.61		258.07
31-Mar-1988	96.96		258.89
4-Apr-1988	96.01		256.09
5-Apr-1988	96.95		258.51
6-Apr-1988	99.42		265.49
7-Apr-1988	99.66		266.16
8-Apr-1988	100.65		269.43
11-Apr-1988	100.97		270.16
12-Apr-1988	101.34		271.37
13-Apr-1988	101.57		271.57
14-Apr-1988	97.49		259.75
15-Apr-1988	97.50		259.77
18-Apr-1988	97.29		259.21
19-Apr-1988	97.13		257.92
20-Apr-1988	96.57		256.13
21-Apr-1988	96.85		256.42
22-Apr-1988	97.56		260.14
25-Apr-1988	98.35		262.46
26-Apr-1988	98.49		263.93
27-Apr-1988	98.60		263.80
28-Apr-1988	98.48		262.61
29-Apr-1988	98.40		261.33
2-May-1988	98.54		261.56
3-May-1988	98.97		263.00
4-May-1988	98.53		260.32
5-May-1988	98.27		258.79
6-May-1988	98.32		257.48
9-May-1988	98.24		256.54
10-May-1988	98.49		257.62
11-May-1988	97.45		253.31
12-May-1988	97.67		253.85
13-May-1988	98.56		256.78
16-May-1988	99.13		258.71
17-May-1988	98.51		255.39
18-May-1988	97.13		251.35
19-May-1988	97.66		252.57
20-May-1988	97.87		253.02
23-May-1988	97.31		250.83
24-May-1988	97.88		253.51
25-May-1988	98.15		253.76
26-May-1988	98.30		254.63
27-May-1988	98.23		253.42
31-May-1988	99.20		262.16
1-Jun-1988	100.00	270.953	266.69
2-Jun-1988	99.48	269.582	265.33
3-Jun-1988	99.94	270.741	266.45
6-Jun-1988	100.15	271.412	267.05
7-Jun-1988	99.93	269.561	265.17
8-Jun-1988	100.96	276.018	271.52
9-Jun-1988	100.98	274.782	270.20
10-Jun-1988	101.36	275.873	271.26
13-Jun-1988	101.53	276.065	271.43
14-Jun-1988	102.17	279.007	274.30
15-Jun-1988	102.23	279.166	274.45
16-Jun-1988	101.94	274.416	269.77
17-Jun-1988	102.50	275.356	270.68
20-Jun-1988	101.99	273.620	268.94
21-Jun-1988	102.87	276.401	271.67
22-Jun-1988	103.56	280.462	275.66
23-Jun-1988	103.43	279.607	274.82
24-Jun-1988	103.39	278.743	273.78
27-Jun-1988	102.41	273.973	269.06
28-Jun-1988	103.22	277.320	272.31
29-Jun-1988	103.00	275.972	270.98
30-Jun-1988	103.63	278.544	273.50
1-Jul-1988	103.47	276.856	271.78
5-Jul-1988	104.46	281.053	275.81
6-Jul-1988	104.01	277.191	272.02
7-Jul-1988	103.82	276.946	271.78
8-Jul-1988	103.48	275.155	270.02
11-Jul-1988	103.75	275.725	270.55
12-Jul-1988	103.01	272.975	267.85
13-Jul-1988	103.56	274.475	269.32
14-Jul-1988	104.02	275.467	270.26
15-Jul-1988	104.82	277.291	272.05
18-Jul-1988	104.23	275.744	270.51
19-Jul-1988	103.70	273.675	268.47
20-Jul-1988	104.03	275.234	270.00
21-Jul-1988	103.24	271.830	266.66
22-Jul-1988	102.44	268.611	263.50
25-Jul-1988	102.90	269.885	264.68
26-Jul-1988	103.29	270.454	265.19
27-Jul-1988	102.46	267.762	262.50
28-Jul-1988	103.62	271.353	266.02
29-Jul-1988	105.14	277.487	272.02
1-Aug-1988	105.44	277.757	272.21
2-Aug-1988	105.47	277.708	272.06
3-Aug-1988	105.79	278.684	272.98
4-Aug-1988	105.58	277.807	271.93
5-Aug-1988	105.57	277.070	271.15
8-Aug-1988	105.37	275.962	269.98
9-Aug-1988	104.34	272.567	266.49
10-Aug-1988	102.76	267.894	261.90
11-Aug-1988	103.11	268.795	262.75
12-Aug-1988	103.06	268.602	262.55
15-Aug-1988	101.64	264.773	258.69
16-Aug-1988	102.39	266.726	260.56
17-Aug-1988	102.50	266.953	260.77
18-Aug-1988	102.61	267.241	261.03
19-Aug-1988	102.32	266.448	260.24
22-Aug-1988	101.68	263.184	256.98
23-Aug-1988	101.79	263.303	257.09
24-Aug-1988	103.01	267.444	261.13
25-Aug-1988	102.53	265.457	259.18
26-Aug-1988	102.86	266.044	259.68
29-Aug-1988	103.59	268.862	262.33
30-Aug-1988	103.78	269.081	262.51
31-Aug-1988	103.50	268.067	261.52
1-Sep-1988	102.71	264.848	258.35
2-Sep-1988	104.32	271.188	264.48
6-Sep-1988	104.68	272.374	265.59
7-Sep-1988	104.87	272.661	265.87
8-Sep-1988	105.00	272.685	265.88
9-Sep-1988	105.23	273.776	266.84
12-Sep-1988	105.44	273.412	266.47
13-Sep-1988	105.53	274.415	267.43
14-Sep-1988	105.73	276.361	269.31
15-Sep-1988	105.77	275.161	268.13
16-Sep-1988	106.07	277.757	270.65
19-Sep-1988	105.52	275.892	268.82
20-Sep-1988	105.84	276.934	269.73
21-Sep-1988	105.99	277.425	270.16
22-Sep-1988	105.78	276.419	269.18
23-Sep-1988	105.94	277.015	269.76
26-Sep-1988	105.89	276.320	268.88
27-Sep-1988	105.79	275.697	268.26
28-Sep-1988	106.07	276.549	269.08
29-Sep-1988	106.96	280.181	272.59
30-Sep-1988	106.87	279.488	271.91
3-Oct-1988	106.95	279.085	271.38
4-Oct-1988	106.82	278.347	270.62
5-Oct-1988	107.16	279.622	271.86
6-Oct-1988	107.27	280.169	272.39
7-Oct-1988	108.18	286.037	278.07
10-Oct-1988	108.37	286.212	278.24
11-Oct-1988	108.40	285.903	277.93
12-Oct-1988	107.83	281.841	273.98
13-Oct-1988	108.21	283.117	275.22
14-Oct-1988	108.39	283.437	275.50
17-Oct-1988	108.71	284.393	276.41
18-Oct-1988	108.97	287.462	279.38
19-Oct-1988	109.01	284.983	276.97
20-Oct-1988	109.40	291.064	282.88
21-Oct-1988	109.37	291.870	283.66
24-Oct-1988	108.87	290.492	282.28
25-Oct-1988	109.00	290.624	282.38
26-Oct-1988	108.88	289.663	281.38
27-Oct-1988	107.71	285.443	277.28
28-Oct-1988	108.19	286.745	278.53
31-Oct-1988	108.46	287.270	278.97
1-Nov-1988	108.57	287.506	279.06
2-Nov-1988	108.59	287.507	279.06
3-Nov-1988	108.65	287.714	279.20
4-Nov-1988	107.97	284.965	276.31
7-Nov-1988	107.19	282.649	273.93
8-Nov-1988	107.67	283.973	275.15
9-Nov-1988	107.12	282.145	273.33
10-Nov-1988	107.32	282.586	273.69
11-Nov-1988	105.11	276.628	267.92
14-Nov-1988	105.10	276.549	267.72
15-Nov-1988	105.34	277.213	268.34
16-Nov-1988	103.60	272.602	263.82
17-Nov-1988	103.91	273.422	264.60
18-Nov-1988	104.69	275.425	266.47
21-Nov-1988	104.63	275.189	266.22
22-Nov-1988	104.99	276.213	267.21
23-Nov-1988	105.54	278.093	269.00
25-Nov-1988	105.05	276.359	267.23
28-Nov-1988	105.61	277.889	268.64
29-Nov-1988	106.09	280.288	270.91
30-Nov-1988	106.70	283.176	273.70
1-Dec-1988	106.30	281.953	272.49
2-Dec-1988	106.50	281.308	271.81
5-Dec-1988	106.95	284.601	274.93
6-Dec-1988	107.03	287.394	277.59
7-Dec-1988	107.12	287.964	278.13
8-Dec-1988	106.93	286.352	276.57
9-Dec-1988	107.15	286.927	277.03
12-Dec-1988	107.28	286.434	276.52
13-Dec-1988	107.51	286.242	276.31
14-Dec-1988	107.41	285.217	275.31
15-Dec-1988	107.28	284.157	274.28
16-Dec-1988	107.60	286.258	276.29
19-Dec-1988	107.94	288.983	278.91
20-Dec-1988	107.67	287.504	277.47
21-Dec-1988	107.67	287.414	277.38
22-Dec-1988	107.59	286.889	276.87
23-Dec-1988	108.03	288.170	277.87
27-Dec-1988	107.82	287.101	276.83
28-Dec-1988	107.92	287.365	277.08
29-Dec-1988	108.53	289.808	279.40
30-Dec-1988	108.13	288.116	277.72
3-Jan-1989	107.85	285.650	275.31
4-Jan-1989	108.92	289.993	279.43
5-Jan-1989	109.00	290.606	280.01
6-Jan-1989	109.21	291.292	280.67
9-Jan-1989	109.35	291.646	280.98
10-Jan-1989	109.34	291.033	280.38
11-Jan-1989	109.71	292.725	282.01
12-Jan-1989	109.87	293.929	283.17
13-Jan-1989	110.17	294.716	283.87
16-Jan-1989	110.10	294.996	284.14
17-Jan-1989	110.14	294.390	283.55
18-Jan-1989	110.31	297.484	286.53
19-Jan-1989	110.51	297.873	286.90
20-Jan-1989	110.52	297.596	286.63
23-Jan-1989	109.96	295.440	284.50
24-Jan-1989	110.97	299.643	288.49
25-Jan-1989	111.19	300.348	289.14
26-Jan-1989	111.36	303.021	291.69
27-Jan-1989	111.51	305.238	293.82
30-Jan-1989	111.96	306.505	294.99
31-Jan-1989	112.43	309.214	297.47
1-Feb-1989	112.44	308.855	297.09
2-Feb-1989	112.55	308.762	296.84
3-Feb-1989	112.56	308.909	296.97
6-Feb-1989	112.67	308.164	296.04
7-Feb-1989	112.91	311.934	299.63
8-Feb-1989	112.78	310.918	298.65
9-Feb-1989	112.62	308.297	296.06
10-Feb-1989	112.47	304.192	292.02
13-Feb-1989	112.66	304.876	292.54
14-Feb-1989	112.74	304.197	291.81
15-Feb-1989	113.14	306.758	294.24
16-Feb-1989	113.20	307.357	294.81
17-Feb-1989	113.38	309.492	296.76
21-Feb-1989	113.11	308.688	295.98
22-Feb-1989	111.86	303.415	290.91
23-Feb-1989	112.27	304.687	292.05
24-Feb-1989	110.71	299.563	287.13
27-Feb-1989	111.08	300.378	287.82
28-Feb-1989	111.54	301.508	288.86
1-Mar-1989	110.95	299.773	287.11
2-Mar-1989	111.98	302.774	289.95
3-Mar-1989	112.45	304.063	291.18
6-Mar-1989	113.76	307.933	294.81
7-Mar-1989	113.44	306.979	293.87
8-Mar-1989	113.55	307.205	294.08
9-Mar-1989	113.55	307.178	293.93
10-Mar-1989	113.27	306.097	292.88
13-Mar-1989	114.11	308.683	295.32
14-Mar-1989	114.15	308.513	295.14
15-Mar-1989	114.76	310.125	296.67
16-Mar-1989	115.66	313.028	299.44
17-Mar-1989	113.34	305.992	292.69
20-Mar-1989	112.79	303.101	289.92
21-Mar-1989	113.23	304.575	291.33
22-Mar-1989	113.07	303.701	290.49
23-Mar-1989	112.78	302.123	288.98
27-Mar-1989	113.33	303.980	290.57
28-Mar-1989	113.66	305.061	291.59
29-Mar-1989	113.83	305.856	292.35
30-Mar-1989	114.01	306.076	292.52
31-Mar-1989	114.55	308.542	294.87
3-Apr-1989	114.98	310.208	296.39
4-Apr-1989	114.73	309.218	295.31
5-Apr-1989	114.95	310.200	296.24
6-Apr-1989	114.85	309.205	295.29
7-Apr-1989	115.29	311.163	297.15
10-Apr-1989	115.33	311.148	297.11
11-Apr-1989	115.58	312.601	298.49
12-Apr-1989	115.58	313.125	298.99
13-Apr-1989	115.29	310.441	296.40
14-Apr-1989	116.19	315.644	301.36
17-Apr-1989	116.29	316.043	301.72
18-Apr-1989	116.34	320.571	306.02
19-Apr-1989	116.37	321.760	307.15
20-Apr-1989	116.29	320.755	306.19
21-Apr-1989	116.36	324.340	309.61
24-Apr-1989	115.99	323.438	308.69
25-Apr-1989	115.53	321.456	306.75
26-Apr-1989	115.68	321.712	306.93
27-Apr-1989	116.27	324.489	309.58
28-Apr-1989	116.39	324.562	309.64
1-May-1989	116.42	324.110	309.12
2-May-1989	116.23	323.136	308.12
3-May-1989	116.42	323.239	308.16
4-May-1989	116.33	323.018	307.77
5-May-1989	116.58	322.954	307.61
8-May-1989	116.20	321.400	306.00
9-May-1989	116.04	320.742	305.19
10-May-1989	116.25	321.402	305.80
11-May-1989	116.57	322.628	306.95
12-May-1989	117.94	329.886	313.84
15-May-1989	118.19	332.459	316.16
16-May-1989	118.18	331.729	315.28
17-May-1989	118.26	334.051	317.48
18-May-1989	118.20	334.596	317.97
19-May-1989	118.43	338.047	321.24
22-May-1989	118.55	338.918	321.98
23-May-1989	117.77	335.070	318.32
24-May-1989	118.15	335.975	319.14
25-May-1989	118.25	336.087	319.17
26-May-1989	119.03	338.740	321.59
30-May-1989	118.52	336.141	317.99
31-May-1989	119.01	337.693	320.52
1-Jun-1989	119.32	339.253	321.97
2-Jun-1989	120.06	342.998	325.52
5-Jun-1989	119.51	339.379	322.03
6-Jun-1989	120.06	341.799	324.24
7-Jun-1989	120.58	344.657	326.95
8-Jun-1989	120.46	344.454	326.75
9-Jun-1989	120.65	344.514	326.69
12-Jun-1989	120.83	344.065	326.24
13-Jun-1989	120.51	341.629	323.91
14-Jun-1989	120.59	341.556	323.83
15-Jun-1989	119.64	337.611	320.08
16-Jun-1989	120.15	338.954	321.35
19-Jun-1989	120.42	339.574	321.89
20-Jun-1989	120.33	338.919	321.25
21-Jun-1989	120.25	338.110	320.48
22-Jun-1989	120.64	341.106	322.32
23-Jun-1989	121.65	346.043	328.00
26-Jun-1989	121.53	344.768	326.60
27-Jun-1989	121.87	346.722	328.44
28-Jun-1989	121.60	343.989	325.81
29-Jun-1989	120.30	337.521	319.68
30-Jun-1989	119.98	335.778	317.98
3-Jul-1989	120.44	337.191	319.23
5-Jul-1989	120.86	338.724	320.64
6-Jul-1989	121.21	339.733	321.55
7-Jul-1989	121.87	343.283	324.91
10-Jul-1989	122.34	345.596	327.02
11-Jul-1989	122.57	347.414	328.78
12-Jul-1989	122.58	348.505	329.81
13-Jul-1989	122.61	348.653	329.95
14-Jul-1989	122.87	350.693	331.84
17-Jul-1989	122.97	351.356	332.44
18-Jul-1989	123.03	350.226	331.35
19-Jul-1989	123.13	354.861	335.73
20-Jul-1989	123.38	352.514	333.51
21-Jul-1989	123.31	355.044	335.90
24-Jul-1989	122.63	352.748	333.67
25-Jul-1989	122.78	352.997	333.88
26-Jul-1989	123.68	357.441	338.05
27-Jul-1989	124.40	361.665	341.99
28-Jul-1989	124.51	361.848	342.15
31-Jul-1989	125.12	366.095	346.08
1-Aug-1989	125.16	363.768	343.75
2-Aug-1989	124.93	364.446	344.34
